AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG
4,361105,หนองคู,Nong Khu,3611,บ้านแท่น,Ban Thaen,36,ชัยภูมิ,Chaiyaphum,16.293,102.398
4,400404,ยางคำ,Yang Kham,4004,หนองเรือ,Nong Ruea,40,ขอนแก่น,Khon Kaen,16.398,102.515
4,210404,พลงตาเอี่ยม,Phong Ta Iam,2104,วังจันทร์,Wang Chan,21,ระยอง,Rayong,12.912,101.541
4,900104,พะวง,Pha Wong,9001,เมืองสงขลา,Muaeng Songkhla,90,สงขลา,Songkhla,7.105,100.588
4,961004,ปูโยะ,Puyo,9610,สุไหงโก-ลก,Su-ngai Kolok,96,นราธิวาส,Narathiwat,6.109,101.993
4,841303,ทรัพย์ทวี,Sap Thawi,8413,บ้านนาเดิม,Ban Na Doem,84,สุราษฎร์ธานี,Surat Thani,8.914,99.226
4,600204,บางประมุง,Bang Pramung,6002,โกรกพระ,Krok Phra,60,นครสวรรค์,Nakhon Sawan,15.662,99.997
4,461703,พยุง,Dong Phayung,4617,ดอนจาน,Don Chan,46,กาฬสินธุ์,Kalasin,16.531,103.708
4,320902,ตรึม,Truem,3209,ศีขรภูมิ,Sikhoraphum,32,สุรินทร์,Surin,15.035,103.845
4,341111,ตระการ,Trakan,3411,ตระการพืชผล,Trakan Phuet Phon,34,อุบลราชธานี,Ubon Ratchathani,15.466,105.050
4,360201,บ้านเขว้า,Ban Khwao,3602,บ้านเขว้า,Ban Khwao,36,ชัยภูมิ,Chaiyaphum,15.753,101.911
4,360306,บ้านโสก,Ban Sok,3603,คอนสวรรค์,Khon Sawan,36,ชัยภูมิ,Chaiyaphum,15.892,102.263
4,930113,ชัยบุรี,Chai Buri,9301,เมืองพัทลุง,Mueang Phatthalung,93,พัทลุง,Phatthalung,7.697,100.093
4,910201,ควนโดน,Khuan Don,9102,ควนโดน,Khuan Don,91,สตูล,Satun,6.814,100.060
4,470504,ไฮหย่อง,Hai Yong,4705,พังโคน,Phanh khon,47,สกลนคร,Sakon Nakhon,17.406,103.765
4,390604,วังปลาป้อม,Wang Pla Pom,3906,นาวัง,Na Wang,39,หนองบัวลำภู,Nong Bua Lam Phu,17.426,102.024
4,500708,โป่งแยง,Pong Yaeng,5007,แม่ริม,Mae Rim,50,เชียงใหม่,Chiang Mai,18.885,98.820
4,530707,ท่ามะเฟือง,Tha Mafueang,5307,พิชัย,Phichai,53,อุตรดิตถ์,Uttaradit,17.238,100.021
4,710609,บ้านใหม่,Ban Mai,7106,ท่าม่วง,Tha Muang,71,กาญจนบุรี,Kanchanaburi,13.868,99.604
4,340511,หนองนกทา,Nong Nok Tha,3405,เขมราฐ,Khemarat,34,อุบลราชธานี,Ubon Ratchathani,16.019,105.096
4,480713,คำพี้,Kham Phi,4807,นาแก,Na Kae,48,นครพนม,Nakhon Phanom,16.937,104.369
4,960501,ตันหยงมัส,Tanyong Mat,9605,ระแงะ,Ra-ngae,96,นราธิวาส,Narathiwat,6.311,101.724
4,530805,ชัยจุมพล,Chai Chumphon,5308,ลับแล,Laplae,53,อุตรดิตถ์,Uttaradit,17.631,100.037
4,440501,เชียงยืน,Chiang Yuen,4405,เชียงยืน,Chiang Yuen,44,มหาสารคาม,Maha Sarakham,16.431,103.093
4,760407,ไร่ใหม่พัฒนา,Rai Mai Phatthana,7604,ชะอำ,Cha-am,76,เพชรบุรี,Phetchaburi,12.655,99.806
4,370607,จิกดู่,Chik Du,3706,หัวตะพาน,Hua Taphan,37,อำนาจเจริญ,Amnat Charoen,15.583,104.545
4,400608,บริบูรณ์,Boribun,4006,สีชมพู,Si Chomphu,40,ขอนแก่น,Khon Kaen,16.855,102.092
4,330303,หนองหัวช้าง,Nong Hua Chang,3303,กันทรารมย์,Kanthararom,33,ศรีสะเกษ,Si Sa Ket,15.049,104.643
4,370202,โคกสาร,Khok San,3702,ชานุมาน,Chanuman,37,อำนาจเจริญ,Amnat Charoen,16.156,104.996
4,461204,หนองสรวง,Nong Suang,4612,หนองกุงศรี,Nong Kung Si,46,กาฬสินธุ์,Kalasin,16.770,103.422
4,451005,นาเมือง,Na Mueang,4510,เสลภูมิ,Selaphum,45,ร้อยเอ็ด,Roi Et,16.074,103.940
4,410207,ตาลเลียน,Tan Lian,4102,กุดจับ,Kut Chap,41,อุดรธานี,Udon Thani,17.440,102.429
4,650603,วงฆ้อง,Wong Khong,6506,พรหมพิราม,Phrom Phiram,65,พิษณุโลก,Phitsanulok,17.113,100.107
4,620607,คุยบ้านโอง,Khui Ban Ong,6206,พรานกระต่าย,Phran Kratai,62,กำแพงเพชร,Kamphaeng Phet,16.659,99.667
4,411006,วังสามหมอ,Wang Sam Mo,4110,วังสามหมอ,Wang Sam Mo,41,อุดรธานี,Udon Thani,16.941,103.456
4,400906,ห้วยยาง,Huai Yang,4009,กระนวน,Kranuan,40,ขอนแก่น,Khon Kaen,16.870,103.085
4,801002,ทุ่งสง,Thung Song,8010,นาบอน,Na Bon,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.255,99.487
4,471604,โคกศิลา,Khok Sila,4716,เจริญศิลป์,Charoen Sin,47,สกลนคร,Sakon Nakhon,17.536,103.605
4,321403,จีกแดก,Chik Daek,3214,พนมดงรัก,Phanom Dong Rak,32,สุรินทร์,Surin,14.497,103.354
4,841403,เขาตอก,Khao Tok,8414,เคียนซา,Khian Sa,84,สุราษฎร์ธานี,Surat Thani,8.845,99.251
4,361206,หลุบคา,Lup Kha,3612,แก้งคร้อ,Kaeng Khro,36,ชัยภูมิ,Chaiyaphum,16.202,102.259
4,440508,เสือเฒ่า,Suea Thao,4405,เชียงยืน,Chiang Yuen,44,มหาสารคาม,Maha Sarakham,16.470,103.053
4,660702,กำแพงดิน,Kamphaeng Din,6607,สามง่าม,Sam Ngam,66,พิจิตร,Phichit,16.585,100.219
4,840606,ป่าเว,Pa We,8406,ไชยา,Chaiya,84,สุราษฎร์ธานี,Surat Thani,9.447,99.144
4,302703,ละหานปลาค้าว,Lahan Pla Khao,3027,เมืองยาง,Mueang Yang,30,นครราชสีมา,Nakhon Ratchasima,15.487,102.889
4,510110,ป่าสัก,Pa Sak,5101,เมืองลำพูน,Mueang Lamphun,51,ลำพูน,Lamphun,18.519,99.030
4,860704,ท่าหิน,Tha Hin,8607,สวี,Sawi,86,ชุมพร,Chumphon,10.213,99.151
4,330304,ยาง,Yang,3303,กันทรารมย์,Kanthararom,33,ศรีสะเกษ,Si Sa Ket,15.072,104.526
4,460710,นาเชือก,Na Chueak,4607,ยางตลาด,Yang Talat,46,กาฬสินธุ์,Kalasin,16.557,103.415
4,510303,เหล่ายาว,Lao Yao,5103,บ้านโฮ่ง,Ban Hong,51,ลำพูน,Lamphun,18.360,98.794
4,920212,นาเกลือ,Na Kluea,9202,กันตัง,Kantang,92,ตรัง,Trang,7.326,99.466
4,440906,หัวเรือ,Hua Ruea,4409,วาปีปทุม,Wapi Pathum,44,มหาสารคาม,Maha Sarakham,15.762,103.349
4,630903,ประดาง,Pradang,6309,วังเจ้า,Wang Chao,63,ตาก,Tak,16.748,99.184
4,402303,ขนวน,Khanuan,4023,หนองนาคำ,Nong Na Kham,40,ขอนแก่น,Khon Kaen,16.774,102.387
4,361307,ทุ่งนาเลา,Thung Na Lao,3613,คอนสาร,Khon San,36,ชัยภูมิ,Chaiyaphum,16.590,101.864
4,930201,กงหรา,Kong Ra,9302,กงหรา,Kong Ra,93,พัทลุง,Phatthalung,7.463,99.877
4,480403,โพนทอง,Phon Thong,4804,บ้านแพง,Ban Phaeng,48,นครพนม,Nakhon Phanom,17.876,104.217
4,401807,โนนพะยอม,Non Phayom,4018,ชนบท,Chonnabot,40,ขอนแก่น,Khon Kaen,16.054,102.547
4,343001,นาตาล,Na Tan,3430,นาตาล,Na Tan,34,อุบลราชธานี,Ubon Ratchathani,15.893,105.310
4,390603,วังทอง,Wang Thong,3906,นาวัง,Na Wang,39,หนองบัวลำภู,Nong Bua Lam Phu,17.320,102.030
4,330424,ทุ่งใหญ่,Thung Yai,3304,กันทรลักษ์,Kantharalak,33,ศรีสะเกษ,Si Sa Ket,14.590,104.591
4,480314,หนองเทา,Nong Thao,4803,ท่าอุเทน,Tha Uthen,48,นครพนม,Nakhon Phanom,17.783,104.352
4,300203,ครบุรี,Khon Buri,3002,ครบุรี,Khon Buri,30,นครราชสีมา,Nakhon Ratchasima,14.599,102.130
4,961301,จวบ,Chuap,9613,เจาะไอร้อง,Cho-airong,96,นราธิวาส,Narathiwat,6.256,101.817
4,461001,ทุ่งคลอง,Thung Khlong,4610,คำม่วง,Kham Muang,46,กาฬสินธุ์,Kalasin,16.938,103.679
4,930806,วังใหม่,Wang Mai,9308,ป่าบอน,Pa Bon,93,พัทลุง,Phatthalung,7.318,100.230
4,301701,ชุมพวง,Chum Phuang,3017,ชุมพวง,Chum Phuang,30,นครราชสีมา,Nakhon Ratchasima,15.344,102.750
4,600116,หนองปลิง,Nong Pling,6001,เมืองนครสวรรค์,Mueang Nakhon Sawan,60,นครสวรรค์,Nakhon Sawan,15.645,100.169
4,740114,โคกขาม,Khok Kham,7401,เมืองสมุทรสาคร,Mueang Samut Sakhon,74,สมุทรสาคร,Samut Sakhon,13.531,100.326
4,300709,ละลมใหม่พัฒนา,Lalom Mai Phatthana,3007,โชคชัย,Chok Chai,30,นครราชสีมา,Nakhon Ratchasima,14.811,102.243
4,342903,นาเรือง,Na Rueang,3429,นาเยีย,Na Yia,34,อุบลราชธานี,Ubon Ratchathani,14.987,105.068
4,360111,ลาดใหญ่,Lat Yai,3601,เมืองชัยภูมิ,Mueang Chaiyaphum,36,ชัยภูมิ,Chaiyaphum,15.809,102.189
4,210308,บ้านนา,Ban Na,2103,แกลง,Klaeng,21,ระยอง,Rayong,12.846,101.674
4,350408,กู่จาน,Ku Chan,3504,คำเขื่อนแก้ว,Kham Khuean Kaeo,35,ยโสธร,Yasothon,15.682,104.399
4,320914,ตรมไพร,Trom Phrai,3209,ศีขรภูมิ,Sikhoraphum,32,สุรินทร์,Surin,14.845,103.785
4,841701,ท่าข้าม,Tha Kham,8417,พุนพิน,Phunphin,84,สุราษฎร์ธานี,Surat Thani,9.062,99.218
4,500710,ดอนแก้ว,Don Kaeo,5007,แม่ริม,Mae Rim,50,เชียงใหม่,Chiang Mai,18.860,98.939
4,801402,ทุ่งปรัง,Thung Prang,8014,สิชล,Sichon,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.958,99.876
4,380206,ป่าแฝก,,3802,พรเจริญ,Phon Charoen,38,บึงกาฬ,Bueng Kan,18.094,103.698
4,340911,เก่าขาม,Kao Kham,3409,น้ำยืน,Nam Yuen,34,อุบลราชธานี,Ubon Ratchathani,14.577,105.020
4,320910,ช่างปี่,Chang Pi,3209,ศีขรภูมิ,Sikhoraphum,32,สุรินทร์,Surin,14.946,103.705
4,420102,เมือง,Mueang,4201,เมืองเลย,Mueang Loei,42,เลย,Loei,17.523,101.705
4,341120,ห้วยฝ้ายพัฒนา,Huai Fai Phatthana,3411,ตระการพืชผล,Trakan Phuet Phon,34,อุบลราชธานี,Ubon Ratchathani,15.522,105.168
4,400118,โนนท่อน,Non Thon,4001,เมืองขอนแก่น,Mueang Khon Kaen,40,ขอนแก่น,Khon Kaen,16.595,102.837
4,321301,บัวเชด,Bua Chet,3213,บัวเชด,Buachet,32,สุรินทร์,Surin,14.527,103.942
4,460801,ห้วยเม็ก,Huai Mek,4608,ห้วยเม็ก,Huai Mek,46,กาฬสินธุ์,Kalasin,16.596,103.216
4,441201,กุดรัง,Kut Rang,4412,กุดรัง,Kut Rang,44,มหาสารคาม,Maha Sarakham,16.072,103.000
4,460902,สหัสขันธ์,Sahatsakhan,4609,สหัสขันธ์,Sahatsakhan,46,กาฬสินธุ์,Kalasin,16.728,103.550
4,650508,เนินกุ่ม,Noen Kum,6505,บางกระทุ่ม,Bang Krathum,65,พิษณุโลก,Phitsanulok,16.541,100.458
4,720413,วัดโบสถ์,Wat Bot,7204,บางปลาม้า,Bang Pla Ma,72,สุพรรณบุรี,Suphan Buri,14.330,100.037
4,720208,หัวเขา,Hua Khao,7202,เดิมบางนางบวช,Doem Bang Nang Buat,72,สุพรรณบุรี,Suphan Buri,14.869,100.038
4,810702,ดินอุดม,Din Udom,8107,ลำทับ,Lam Thap,81,กระบี่,Krabi,8.100,99.358
4,471107,บะหว้า,Bawa,4711,อากาศอำนวย,Akat Amnuai,47,สกลนคร,Sakon Nakhon,17.495,103.987
4,311502,โคกขมิ้น,Khok Khamin,3115,พลับพลาชัย,Phlapphla Chai,31,บุรีรัมย์,Buri Ram,14.769,103.193
4,401005,เมืองเพีย,Mueang Phia,4010,บ้านไผ่,Ban Phai,40,ขอนแก่น,Khon Kaen,16.102,102.684
4,310413,ถนนหัก,Thanon Hak,3104,นางรอง,Nang Rong,31,บุรีรัมย์,Buri Ram,14.616,102.833
4,841203,ทุ่งเตา,Thung Tao,8412,บ้านนาสาร,Ban Na San,84,สุราษฎร์ธานี,Surat Thani,8.917,99.357
4,350603,คูเมือง,Khu Mueang,3506,มหาชนะชัย,Maha Chana Chai,35,ยโสธร,Yasothon,15.502,104.184
4,440110,ลาดพัฒนา,Lat Phatthana,4401,เมืองมหาสารคาม,Mueang Maha Sarakham,44,มหาสารคาม,Maha Sarakham,16.207,103.397
4,720804,หนองผักนาก,Nong Phak Nak,7208,สามชุก,Sam Chuk,72,สุพรรณบุรี,Suphan Buri,14.757,100.032
4,310206,ตูมใหญ่,Tum Yai,3102,คูเมือง,Khu Mueang,31,บุรีรัมย์,Buri Ram,15.165,103.137
4,321501,ณรงค์,Narong,3215,ศรีณรงค์,Si Narong,32,สุรินทร์,Surin,14.754,103.882
4,430502,วัดหลวง,Wat Luang,4305,โพนพิสัย,Phon Phisai,43,หนองคาย,Nong Khai,17.949,103.013
4,360307,โคกมั่งงอย,Khok Mang Ngoi,3603,คอนสวรรค์,Khon Sawan,36,ชัยภูมิ,Chaiyaphum,15.955,102.259
4,300914,มะค่า,Makha,3009,โนนไทย,Non Thai,30,นครราชสีมา,Nakhon Ratchasima,15.265,102.098
4,370106,สร้างนกทา,Sang Nok Tha,3701,เมืองอำนาจเจริญ,Mueang Amnat Charoen,37,อำนาจเจริญ,Amnat Charoen,15.841,104.750
4,620802,ทุ่งทอง,Thung Thong,6208,ทรายทองวัฒนา,Sai Thong Watthana,62,กำแพงเพชร,Kamphaeng Phet,16.341,99.899
4,240304,หมอนทอง,Mon Thong,2403,บางน้ำเปรี้ยว,Bang Nam Priao,24,ฉะเชิงเทรา,Chachoengsao,13.874,101.043
4,340723,โนนสมบูรณ์,Non Sombun,3407,เดชอุดม,Det Udom,34,อุบลราชธานี,Ubon Ratchathani,14.760,105.030
4,571402,ป่าตาล,Pa Tan,5714,ขุนตาล,Khun Tan,57,เชียงราย,Chiang Rai,19.847,100.272
4,840501,เกาะพะงัน,Ko Pha-Ngan,8405,เกาะพะงัน,Ko Pha-ngan,84,สุราษฎร์ธานี,Surat Thani,9.759,99.999
4,180306,หนองขุ่น,Nong Khun,1803,วัดสิงห์,Wat Sing,18,ชัยนาท,Chai Nat,15.235,99.970
4,240307,โยธะกา,Yothaka,2403,บางน้ำเปรี้ยว,Bang Nam Priao,24,ฉะเชิงเทรา,Chachoengsao,13.925,101.128
4,341411,ยางโยภาพ,Yang Yo Phap,3414,ม่วงสามสิบ,Muang Sam Sip,34,อุบลราชธานี,Ubon Ratchathani,15.593,104.667
4,471403,นาตาล,Na Tan,4714,เต่างอย,Tao Ngoi,47,สกลนคร,Sakon Nakhon,16.973,104.116
4,341914,อ่างศิลา,Ang Sila,3419,พิบูลมังสาหาร,Phibun Mangsahan,34,อุบลราชธานี,Ubon Ratchathani,15.031,105.288
4,451110,น้ำคำ,Nam Kham,4511,สุวรรณภูมิ,Suwannaphum,45,ร้อยเอ็ด,Roi Et,15.734,103.824
4,470813,กุดเรือคำ,Kut Ruea Kham,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.760,103.646
4,720713,หนองบ่อ,Nong Bo,7207,สองพี่น้อง,Song Phi Nong,72,สุพรรณบุรี,Suphan Buri,14.204,99.860
