ID,TAM_NAME,Year,Month,Humidity,Rainfall,Temperature,Wind_Speed,subdist_ID
350,นาเรียง,2016,11,89.76666667,5.423333333,27.11333333,11.46666667,800205
351,ท่าซัก,2016,11,89.76666667,5.423333333,27.11333333,11.46666667,800121
352,ท่างิ้ว,2016,11,89.76666667,5.423333333,27.11333333,11.46666667,800116
353,นาทราย,2016,11,89.76666667,5.423333333,27.11333333,11.46666667,800108
354,นาเคียน,2016,11,89.76666667,5.423333333,27.11333333,11.46666667,800115
355,กำโลน,2016,11,89.76666667,5.423333333,27.11333333,11.46666667,800304
356,โพธิ์เสด็จ,2016,11,89.76666667,5.423333333,27.11333333,11.46666667,800118
357,กำแพงเซา,2016,11,89.76666667,5.423333333,27.11333333,11.46666667,800112
358,ท่าดี,2016,11,89.76666667,5.423333333,27.11333333,11.46666667,800303
359,เขาแก้ว,2016,11,89.76666667,5.423333333,27.11333333,11.46666667,800301
360,ลานสกา,2016,11,89.76666667,5.423333333,27.11333333,11.46666667,800302
361,ท้องเนียน,2017,11,89.26666667,8.746666667,26.57333333,0,801503
362,ควนทอง,2017,11,89.26666667,8.746666667,26.57333333,0,801502
363,ขนอม,2017,11,89.26666667,8.746666667,26.57333333,0,801501
364,สิชล,2017,11,89.26666667,8.746666667,26.57333333,0,801401
365,สีขีด,2017,11,89.26666667,8.746666667,26.57333333,0,801406
366,ทุ่งปรัง,2017,11,89.26666667,8.746666667,26.57333333,0,801402
367,เขาน้อย,2017,11,89.26666667,8.746666667,26.57333333,0,801408
368,ฉลอง,2017,11,89.26666667,8.746666667,26.57333333,0,801403
369,เสาเภา,2017,11,89.26666667,8.746666667,26.57333333,0,801404
370,เทพราช,2017,11,89.26666667,8.746666667,26.57333333,0,801407
371,เปลี่ยน,2017,11,89.26666667,8.746666667,26.57333333,0,801405
372,กลาย,2017,11,89.26666667,8.746666667,26.57333333,0,800802
373,ตลิ่งชัน,2017,11,89.26666667,8.746666667,26.57333333,0,800811
374,สระแก้ว,2017,11,89.26666667,8.746666667,26.57333333,0,800806
375,นบพิตำ,2017,11,89.26666667,8.746666667,26.57333333,0,802101
376,ท่าขึ้น,2017,11,89.26666667,8.746666667,26.57333333,0,800803
377,นาเหรง,2017,11,89.26666667,8.746666667,26.57333333,0,802104
378,กะหรอ,2017,11,89.26666667,8.746666667,26.57333333,0,802103
379,ไทยบุรี,2017,11,89.26666667,8.746666667,26.57333333,0,800809
380,ท่าศาลา,2017,11,89.26666667,8.746666667,26.57333333,0,800801
381,หัวตะพาน,2017,11,89.26666667,8.746666667,26.57333333,0,800804
382,โพธิ์ทอง,2017,11,89.26666667,8.746666667,26.57333333,0,800813
383,โมคลาน,2017,11,89.26666667,8.746666667,26.57333333,0,800807
384,ทอนหงส์,2017,11,89.26666667,8.746666667,26.57333333,0,800204
385,ปากพูน,2017,11,89.26666667,8.746666667,26.57333333,0,800120
386,ดอนตะโก,2017,11,89.26666667,8.746666667,26.57333333,0,800810
387,อินคีรี,2017,11,89.26666667,8.746666667,26.57333333,0,800203
388,บ้านเกาะ,2017,11,89.26666667,8.746666667,26.57333333,0,800202
389,พรหมโลก,2017,11,89.26666667,8.746666667,26.57333333,0,800201
390,นาเรียง,2017,11,89.26666667,8.746666667,26.57333333,0,800205
391,ท่าซัก,2017,11,89.26666667,8.746666667,26.57333333,0,800121
392,ท่างิ้ว,2017,11,89.26666667,8.746666667,26.57333333,0,800116
393,นาทราย,2017,11,89.26666667,8.746666667,26.57333333,0,800108
394,นาเคียน,2017,11,89.26666667,8.746666667,26.57333333,0,800115
395,กำโลน,2017,11,89.26666667,8.746666667,26.57333333,0,800304
396,โพธิ์เสด็จ,2017,11,89.26666667,8.746666667,26.57333333,0,800118
397,กำแพงเซา,2017,11,89.26666667,8.746666667,26.57333333,0,800112
398,ท่าดี,2017,11,89.26666667,8.746666667,26.57333333,0,800303
399,เขาแก้ว,2017,11,89.26666667,8.746666667,26.57333333,0,800301
400,ลานสกา,2017,11,89.26666667,8.746666667,26.57333333,0,800302
401,ท้องเนียน,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,801503
402,ควนทอง,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,801502
403,ขนอม,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,801501
404,สิชล,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,801401
405,สีขีด,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,801406
406,ทุ่งปรัง,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,801402
407,เขาน้อย,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,801408
408,ฉลอง,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,801403
409,เสาเภา,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,801404
410,เทพราช,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,801407
411,เปลี่ยน,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,801405
412,กลาย,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800802
413,ตลิ่งชัน,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800811
414,สระแก้ว,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800806
415,นบพิตำ,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,802101
416,ท่าขึ้น,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800803
417,นาเหรง,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,802104
418,กะหรอ,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,802103
419,ไทยบุรี,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800809
420,ท่าศาลา,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800801
421,หัวตะพาน,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800804
422,โพธิ์ทอง,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800813
423,โมคลาน,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800807
424,ทอนหงส์,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800204
425,ปากพูน,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800120
426,ดอนตะโก,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800810
427,อินคีรี,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800203
428,บ้านเกาะ,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800202
429,พรหมโลก,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800201
430,นาเรียง,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800205
431,ท่าซัก,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800121
432,ท่างิ้ว,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800116
433,นาทราย,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800108
434,นาเคียน,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800115
435,กำโลน,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800304
436,โพธิ์เสด็จ,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800118
437,กำแพงเซา,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800112
438,ท่าดี,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800303
439,เขาแก้ว,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800301
440,ลานสกา,2015,12,87.90322581,8.764516129,26.59677419,14.77419355,800302
441,ท้องเนียน,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,801503
442,ควนทอง,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,801502
443,ขนอม,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,801501
444,สิชล,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,801401
445,สีขีด,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,801406
446,ทุ่งปรัง,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,801402
447,เขาน้อย,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,801408
448,ฉลอง,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,801403
449,เสาเภา,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,801404
450,เทพราช,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,801407
451,เปลี่ยน,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,801405
452,กลาย,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800802
453,ตลิ่งชัน,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800811
454,สระแก้ว,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800806
455,นบพิตำ,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,802101
456,ท่าขึ้น,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800803
457,นาเหรง,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,802104
458,กะหรอ,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,802103
459,ไทยบุรี,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800809
460,ท่าศาลา,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800801
461,หัวตะพาน,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800804
462,โพธิ์ทอง,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800813
463,โมคลาน,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800807
464,ทอนหงส์,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800204
465,ปากพูน,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800120
466,ดอนตะโก,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800810
467,อินคีรี,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800203
468,บ้านเกาะ,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800202
469,พรหมโลก,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800201
470,นาเรียง,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800205
471,ท่าซัก,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800121
472,ท่างิ้ว,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800116
473,นาทราย,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800108
474,นาเคียน,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800115
475,กำโลน,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800304
476,โพธิ์เสด็จ,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800118
477,กำแพงเซา,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800112
478,ท่าดี,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800303
479,เขาแก้ว,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800301
480,ลานสกา,2016,12,90.22580645,9.94516129,25.93225806,14.38709677,800302
481,ท้องเนียน,2017,12,87.93548387,9.616129032,25.89032258,0,801503
482,ควนทอง,2017,12,87.93548387,9.616129032,25.89032258,0,801502
483,ขนอม,2017,12,87.93548387,9.616129032,25.89032258,0,801501
484,สิชล,2017,12,87.93548387,9.616129032,25.89032258,0,801401
485,สีขีด,2017,12,87.93548387,9.616129032,25.89032258,0,801406
486,ทุ่งปรัง,2017,12,87.93548387,9.616129032,25.89032258,0,801402
487,เขาน้อย,2017,12,87.93548387,9.616129032,25.89032258,0,801408
488,ฉลอง,2017,12,87.93548387,9.616129032,25.89032258,0,801403
489,เสาเภา,2017,12,87.93548387,9.616129032,25.89032258,0,801404
490,เทพราช,2017,12,87.93548387,9.616129032,25.89032258,0,801407
491,เปลี่ยน,2017,12,87.93548387,9.616129032,25.89032258,0,801405
492,กลาย,2017,12,87.93548387,9.616129032,25.89032258,0,800802
493,ตลิ่งชัน,2017,12,87.93548387,9.616129032,25.89032258,0,800811
494,สระแก้ว,2017,12,87.93548387,9.616129032,25.89032258,0,800806
495,นบพิตำ,2017,12,87.93548387,9.616129032,25.89032258,0,802101
496,ท่าขึ้น,2017,12,87.93548387,9.616129032,25.89032258,0,800803
497,นาเหรง,2017,12,87.93548387,9.616129032,25.89032258,0,802104
498,กะหรอ,2017,12,87.93548387,9.616129032,25.89032258,0,802103
499,ไทยบุรี,2017,12,87.93548387,9.616129032,25.89032258,0,800809
500,ท่าศาลา,2017,12,87.93548387,9.616129032,25.89032258,0,800801
501,หัวตะพาน,2017,12,87.93548387,9.616129032,25.89032258,0,800804
502,โพธิ์ทอง,2017,12,87.93548387,9.616129032,25.89032258,0,800813
503,โมคลาน,2017,12,87.93548387,9.616129032,25.89032258,0,800807
504,ทอนหงส์,2017,12,87.93548387,9.616129032,25.89032258,0,800204
505,ปากพูน,2017,12,87.93548387,9.616129032,25.89032258,0,800120
506,ดอนตะโก,2017,12,87.93548387,9.616129032,25.89032258,0,800810
507,อินคีรี,2017,12,87.93548387,9.616129032,25.89032258,0,800203
508,บ้านเกาะ,2017,12,87.93548387,9.616129032,25.89032258,0,800202
509,พรหมโลก,2017,12,87.93548387,9.616129032,25.89032258,0,800201
510,นาเรียง,2017,12,87.93548387,9.616129032,25.89032258,0,800205
511,ท่าซัก,2017,12,87.93548387,9.616129032,25.89032258,0,800121
512,ท่างิ้ว,2017,12,87.93548387,9.616129032,25.89032258,0,800116
513,นาทราย,2017,12,87.93548387,9.616129032,25.89032258,0,800108
514,นาเคียน,2017,12,87.93548387,9.616129032,25.89032258,0,800115
515,กำโลน,2017,12,87.93548387,9.616129032,25.89032258,0,800304
516,โพธิ์เสด็จ,2017,12,87.93548387,9.616129032,25.89032258,0,800118
517,กำแพงเซา,2017,12,87.93548387,9.616129032,25.89032258,0,800112
518,ท่าดี,2017,12,87.93548387,9.616129032,25.89032258,0,800303
519,เขาแก้ว,2017,12,87.93548387,9.616129032,25.89032258,0,800301
520,ลานสกา,2017,12,87.93548387,9.616129032,25.89032258,0,800302
521,ท้องเนียน,2015,2,80.25,0.410714286,25.78214286,14.85714286,801503
522,ควนทอง,2015,2,80.25,0.410714286,25.78214286,14.85714286,801502
523,ขนอม,2015,2,80.25,0.410714286,25.78214286,14.85714286,801501
524,สิชล,2015,2,80.25,0.410714286,25.78214286,14.85714286,801401
525,สีขีด,2015,2,80.25,0.410714286,25.78214286,14.85714286,801406
526,ทุ่งปรัง,2015,2,80.25,0.410714286,25.78214286,14.85714286,801402
527,เขาน้อย,2015,2,80.25,0.410714286,25.78214286,14.85714286,801408
528,ฉลอง,2015,2,80.25,0.410714286,25.78214286,14.85714286,801403
529,เสาเภา,2015,2,80.25,0.410714286,25.78214286,14.85714286,801404
530,เทพราช,2015,2,80.25,0.410714286,25.78214286,14.85714286,801407
531,เปลี่ยน,2015,2,80.25,0.410714286,25.78214286,14.85714286,801405
532,กลาย,2015,2,80.25,0.410714286,25.78214286,14.85714286,800802
533,ตลิ่งชัน,2015,2,80.25,0.410714286,25.78214286,14.85714286,800811
534,สระแก้ว,2015,2,80.25,0.410714286,25.78214286,14.85714286,800806
535,นบพิตำ,2015,2,80.25,0.410714286,25.78214286,14.85714286,802101
536,ท่าขึ้น,2015,2,80.25,0.410714286,25.78214286,14.85714286,800803
537,นาเหรง,2015,2,80.25,0.410714286,25.78214286,14.85714286,802104
538,กะหรอ,2015,2,80.25,0.410714286,25.78214286,14.85714286,802103
539,ไทยบุรี,2015,2,80.25,0.410714286,25.78214286,14.85714286,800809
540,ท่าศาลา,2015,2,80.25,0.410714286,25.78214286,14.85714286,800801
541,หัวตะพาน,2015,2,80.25,0.410714286,25.78214286,14.85714286,800804
542,โพธิ์ทอง,2015,2,80.25,0.410714286,25.78214286,14.85714286,800813
543,โมคลาน,2015,2,80.25,0.410714286,25.78214286,14.85714286,800807
544,ทอนหงส์,2015,2,80.25,0.410714286,25.78214286,14.85714286,800204
545,ปากพูน,2015,2,80.25,0.410714286,25.78214286,14.85714286,800120
546,ดอนตะโก,2015,2,80.25,0.410714286,25.78214286,14.85714286,800810
